merchant_id,date,product,weekly_total_price,weekly_total_discount_price,weekly_total_discounts,merchant_name,merchant_area,category,display,description,total_orders,total_revenue,average_discount,most_ordered_item,least_ordered_item
M016,2024-07-28,"Cokelat, Black Forest Ukuran 15, Tiramissu Uk.11, Bogor Banana, Double Cheese, Kacang Merah, Smoke Beef, Tawar Keju, Black Forest Ukuran 11, Red Valvet Ukuran 17, Lilin Angka, Black Forest Ukuran 19, Tiramissu Uk.15, Double Coklat Uk.11, Cake Tape, Kotak Pandan, Cream Keju, Keju Susu, Sarikaya, Coklat Kacang, Bluebarry Cheese Roll, Coffe Caramel, Tawar Susu, Bolu Susu Oreo, Pandan Keju, Lapis Blackforest, Black Forest Ukuran 17, Muffin Mini, Long Cheese Cream, Strawberry Cream, Abon Sapi, Sobek Smokeebeef, Full Talas, Tiramissu Uk.17, Mocca Uk.15, Roti Unyil, Roti Kacang Hijau, Sobek Sweet Cheese, Lapis Original, Brownis Glossy, Red Velvet 15, Double Coklat Uk.17, Klepon 15, Cake Cokelat, Kotak Cokelat, Strudle Brownis, Pisang Bolen Keju, Banana Cheese Roll, Swiss Roll Red Velvet, Swiss Roll Cokelate Oreo, Swiss Roll Keju, Cream Coklat, Kura Kura, Roti Bun, Coklat Meksiko, Melxic Keju, Double Coklat Uk.15, Red Velvet 11, Donat Mini, Cake Marmer, Polo Cokelat Chip, Roti Kismis, Long Cokelat, Cokelat Keju, Abon Roll, Tawar Cokelat",2809950.0,446000.0,5,"Bunga Bakery, Cibinong",jakarta,Roti,Lapis,Sesuai Stok Yg Ada Di Toko,66,2363950.0,0.1587216854392427,Cokelat,Cokelat
M017,2024-07-21,"Bogor Banana, Brownies Glossy, Cake Tape, Tiramisu 12, Mocca 16, Pisang Bolen Keju, Roti Smoked Beef, Roti Double Cheese, Roti Kacang Merah, Roti Melxic Keju, Swiss Roll Keju, Bolu Susu Red Velvet, Kotak Coklat, Black Forest 16, Mocca 12, Red Velvet 18, Tiramisu 18, Donat Kentang(isi 6), Cheese Stick, Roti Abon Roll, Roti Abon Sapi, Roti Coffe Caramel, Roti Cokelat Kacang, Roti Strawberry Mountain",1092300.0,106500.0,1,"Bunga Bakery, Depok",jakarta,Roti,Cake(Bolu),Sesuai Stok Yg Ada Di Toko,24,985800.0,0.09750068662455369,Bogor Banana,Bogor Banana
M017,2024-07-28,"Lapis Black Forest, Muffin Mini, Cokelat Keju, Strudel Brownies, Roti Sosis Keju, Roti Cokelat Roll, Roti Cream Keju, Roti Kura-kura, Roti Mocca, Roti Pisang Cokelat Keju, Roti Melxic Cokelat, Cake Coklat, Swiss Roll Red Velvet, Cupcake, Full Talas, Pandan Keju, Roti Blueberry Mountain, Roti Mickey, Roti Vanilla, Roti Sobek Smoked Beef Cheese, Roti Sobek Chocolate Combine, Roti Tawar Cokelat, Bolu Susu Oreo, Black Forest 18, Red Velvet 12, Original Keju, Roti Pizza, Roti Cokelat, Roti Kelapa Gula Malaka, Roti Long Cheese Cream, Roti Chocobun, Roti Cokelat Keju, Roti Unyil, Bika Ambon, Cake Marmer, Cake Pisang, Double Chocolate 16, Donat Mini, Lilin Magic, Roti Cream Coklat, Roti Long Cokelat, Roti Strawberry Cheese Cream, Roti Keju Susu, Roti Sobek Sweet Cheese, Roti Tawar Keju, Swiss Roll Coklat Oreo, Double Chocolate 18, Bf 20, Double Chocolate 12, Cokelat, Pisang Bolen Cokelat, Roti Kacang Hijau, Roti Blueberry Cheese Roll, Kotak Pandan, Tiramisu 16, Black Forest 12, Rainbow Cake, Red Velvet 16, Lilin Angka, Almond Pastry, Banana Cheese Roll, Roti Kismis, Roti Polo Chip, Roti Sarikaya, Roti Cokelat Mexico, Roti Tawar Susu",2220450.0,339500.0,4,"Bunga Bakery, Depok",jakarta,Roti,Black Forest Series,Sesuai Stok Yg Ada Di Toko,66,1880950.0,0.15289693530590645,Lapis Black Forest,Lapis Black Forest
M018,2024-07-21,"Coffee Brownie, Original Cheesecake, Es Lychee Yakult Jelly, Es Sukur - Susu Kurma, Double Choco Greentea Frappe, Creamy Cendol Frappe, Best of Chicken Burger, She Caught the Chicken Burger Meal, 1 Chicago Beef Burger dan 1 Coca-Cola, Krakatoa Spicy Chicken Burger, Black Pepper Chicken Popcorn, Cheesy Smoked Beef Fries Large (Burger Bros), Dark Chocolate, Tiramisu Cheesecake, Es Mango Yakult Jelly, The Cheesy Chicken Combo, Asian Chicken Burger Combo, Black Pepper Fried Chicken Rice Meal, Curry On Beef Burger, Lil' Bro Chicken Burger, Blueberry Cheesecake, Es Cendol Ceria, Cheese Burger to Love Meal, Chicago Beef Burger, Es Kopi Cheer Me Up, Fried Chicken Rice Meal Classic, 12 Bros Crunchy Wings, Rice, Es Matcha Mindfulness, Roasted Hazelnut Cookies and Cream Blend",1348198.0,619890.0,12,"Burger Bros, Bintaro",jakarta,Jajanan/Barat/Cepat saji/Ayam & bebek,Sweet Truth Collection,Signature original cheesecake. Premium & moist cheesecake which can make your day,29,728308.0,0.4597915143027953,Coffee Brownie,Coffee Brownie
M018,2024-07-28,"BroBagi 1 - The Chicken Burger Meal, The Brothers, She Caught the Chicken Burger Meal, Fried Chicken Rice Meal Mixed, Bros Family Pack Fried Chicken, The Good Ol' Fish Burger, Daebak Chicken Burger, French Fries Medium, Cheesy Smoked Beef Fries Large (Burger Bros), Cinnamon Roll, Red Velvet, Raspberry Cheesecake, She Caught Ol Fish Combo, She Caught the Chicken Burger, Es Matcha Mindfulness, Curry On Chicken Burger, Junior Meal, Cinnamon Roll, Choco Lava Cake, Mocha Caramel Frappe, The Chicken Burger Combo, Cheese Burger to Love Meal, The O.G. Chicken Burger Meal, Chicago Beef Burger, The O.G. Chicken Burger, Messy Cheesy Chicken Burger, The Classic Cheese Burger, Black Pepper Chicken Popcorn, Salted Egg Chicken Popcorn, 6 Bros Crunchy Wings, 12 Bros Crunchy Wings, Tiramisu Cheesecake, Choco Lava Cake, Es Cokelat Cozy, BroBagi 1 - The Chicken Burger Meal, Chicago Beef Burger Meal, Cheese Burger to Love, Onion Rings, 1L Es Kopi Cheer Me Up, Double Dark Chocolate Frappe, BroBagi 2 - The Brothers Meal, Chicago Beef Burger Meal, 1 Chicago Beef Burger dan 1 Coca-Cola, Curry On Chicken Burger, Messy Cheesy Beef Burger, Onion Rings, Rice, Mineral Water, Roasted Hazelnut Cookies and Cream Blend, The Chicken Burger Combo, The O.G. Chicken Burger Meal, Fried Chicken Rice Meal Mixed, She Caught the Chicken Burger, Daebak Chicken Burger, Lil' Bro Chicken Burger Combo, French Fries Large, Red Velvet, Extra Sambal Sachet, Es Teh Joyful, Es Cokelat Cozy, Es Sukur - Susu Kurma, Creamy Cendol Frappe, She Caught Ol Fish Combo, Chicago Beef Burger, Es Kopi Cheer Me Up, Fried Chicken Rice Meal Classic, Fried Chicken BOX, Krakatoa Spicy Chicken Burger, She Caught the Chicken Burger, Junior Meal, Cheesy Fries Large, Almond Brownie, Dark Chocolate, BroBagi 2 - The Brothers Meal, The Cheesy Chicken Combo, The O.G. Chicken Burger Combo, Bros Family Pack Chicken Burger, Black Pepper Fried Chicken Rice Meal, Chicago Beef Burger, Messy Cheesy Beef Burger, The Good Ol' Fish Burger, Cheesy Fries Large, Coffee Brownie, Raspberry Cheesecake, Mineral Water, Es Kopi Latte Lowkey, BroBagi 3 - The Crispy Chicken Meal, She Caught the Chicken Burger, Es Matcha Mindfulness, The Classic Beef Burger, Black Pepper Chicken Burger, Thai Chili Chicken Burger, French Fries Large, Es Matcha Mindfulness, Es Teh Joyful, 1L Es Kopi Cheer Me Up, Es Mango Yakult Jelly, BroBagi 3 - The Crispy Chicken Meal, The Brothers, Fried Chicken BOX, Curry On Beef Burger, The Classic Beef Burger, The O.G. Chicken Burger, Lil' Bro Chicken Burger, French Fries Medium, Cheesy Chicken Popcorn, Coconut Pandan, Original Cheesecake, Blueberry Cheesecake, Es Lychee Yakult Jelly, Double Choco Greentea Frappe, Best of Chicken Burger, The O.G. Chicken Burger Combo, Bros Family Pack Chicken Burger, Cheese Burger to Love, Lil' Bro Chicken Burger Combo, Cheesy Chicken Popcorn, Coconut Pandan, Extra Sambal Sachet, Es Kopi Latte Lowkey, Double Dark Chocolate Frappe, Mocha Caramel Frappe, Asian Chicken Burger Combo, Bros Family Pack Fried Chicken, Black Pepper Chicken Burger, Messy Cheesy Chicken Burger, The Classic Cheese Burger, Thai Chili Chicken Burger, Salted Egg Chicken Popcorn, 6 Bros Crunchy Wings, Almond Brownie, Es Cendol Ceria",6690018.0,3467450.0,58,"Burger Bros, Bintaro",jakarta,Jajanan/Barat/Cepat saji/Ayam & bebek,BroBagi,"2 She Caught the Chicken Burger, 1 Es Matcha Mindfulness, 1 Es Cokelat Cozy",129,3222568.0,0.5183020434324691,BroBagi 1 - The Chicken Burger Meal,Asian Chicken Burger Combo
M019,2024-07-21,"She Caught the Chicken Burger MEAL, The OG Chicken Burger Meal, Cheese Burger to Love, Black Pepper Chicken Burger, Thai Chili Chicken Burger, French Fries Medium, Es Cendol Ceria, Coca-Cola, The Chicken Burger Combo, Chicago Beef Burger, Extra Mayonnaise Sachet, Cheesy Smoked Beef Fries Large, Onion Rings, Es Sukur - Susu Kurma",507850.0,221450.0,5,"Burger Bros, Ciledug",jakarta,Ayam & bebek/Barat/Minuman/Cepat saji,Bros Burger Meal,She Caught the Chicken Burger + French Fries + Tea,14,286400.0,0.4360539529388599,She Caught the Chicken Burger MEAL,She Caught the Chicken Burger MEAL
M019,2024-07-28,"The Brothers, She Caught Ol Fish Combo, Chicago Beef Burger MEAL, 1 Chicago Beef Burger + 1 Coca-Cola, Black Pepper Fried Chicken Rice Meal, Lil Bro Chicken Burger Combo, Cheesy Fries Large, Coffee Brownie, The OG Chicken Burger Combo, Cheese Burger to Love MEAL, 1 Chicago Beef Burger + 1 Es Kopi Cheer Me Up, Fried Chicken Rice Meal Mixed, The Classic Beef Burger, Messy Cheesy Beef Burger, Curry On Beef Burger, Cheesy Chicken Popcorn, Black Pepper Chicken Popcorn, 12 Bros Crunchy Wings, Choco Lava Cake, BroBagi 1 - The Chicken Burger Meal, BroBagi 2 - The Brothers Meal, Asian Chicken Burger Combo, She Caught the Chicken Burger + Es Matcha Mindfulness, Bros Family Pack Chicken Burger, Fried Chicken BOX, Fried Chicken Rice Meal Classic, The Good Ol Fish Burger, Daebak Chicken Burger, Cinnamon Roll, Almond Brownie, Es Kopi Latte Lowkey, 1Ltr Es Kopi Cheer Me Up, Es Mango Yakult Jelly, Es Lychee Yakult Jelly, Bros Family Pack Fried Chicken, The Classic Cheese Burger, The O.G. Chicken Burger, Messy Cheesy Chicken Burger, Curry On Chicken Burger, Extra Sambal Sachet, Make - A - Meal, Es Kopi Cheer Me Up, Mineral Water 330 Ml, BroBagi 3 - The Crispy Chicken Meal, The Cheesy Chicken Combo, She Caught the Chicken Burger, Krakatoa Spicy Chicken Burger, Rice, French Fries Large, Es Cokelat Cozy, Es Teh Joyful, Best of Chicken Burger, Lil Bro Chicken Burger, Junior Meal', Salted Egg Chicken Popcorn, 6 Bros Crunchy Wings, Es Matcha Mindfulness",3060797.5,1699250.0,27,"Burger Bros, Ciledug",jakarta,Ayam & bebek/Barat/Minuman/Cepat saji,Combos,1 Chicago Beef Burger + 1 She Caught the Chicken Burger,57,1361547.5,0.5551657697054444,The Brothers,The Brothers
M020,2024-07-21,"Paket, 2 Burger, Kentang, Sosis, Otak Otak, Pisang Coklat Keju, Takoyaki 11pcs, Salad Buah 300ml, Paket Kluarga, Paket Keluarga 6pcs, 3paket Kluarga, Sosis Bakar Sedang, Kentang Ajaa, Paket Lengkap Hotdog, Hotdog+burger+kentang, Ketan Susu Keju",265000.0,0.0,0,Burger Naura,jakarta,Jajanan/Cepat saji/Bakso & soto,"Paket, 2 Burger Kentang, Sosis, Otak Otak","2 Burger, Daging Sapi, Kentang, Sosis Otak Otak, Tambah Mayonaise Dan Saus",12,265000.0,0.0,"Paket, 2 Burger, Kentang, Sosis, Otak Otak","Paket, 2 Burger, Kentang, Sosis, Otak Otak"
M020,2024-07-28,"Burger 1, Nutrisari Jeruk Peras, Tansuju+mesis, Paket 1 Burger Dan Kentang Otak Otak, Mie Doer, Kentang+Burger, Tansuju + Milo, Burger+sosis, Sosis Bakar Jumbo, Seblak Komplit, Kentang+Sosis, Salad Buah 500ml, Bakso Mercon Isi 10, Otak Otak Mercon, Popice Coklat, Es Dancow Coklat, Paket, 1 Burger, Sosis Medium, Kentang, Doble Mayonaise Dan Saus, Mie Jontor, Kentang+Bakso, Krupuk Seblak, Nutrisari Milk Orange, Hotdog+burger, Paket 3 Burger, Paket Burger 4 + Es Teh Manis 4, Seblak Paket Standard, Kentang Goreng, Kentang+Otak2, Es Tea Manis, Hotdog Single, Salad Buah",471000.0,0.0,0,Burger Naura,jakarta,Jajanan/Cepat saji/Bakso & soto,Paket Single,Es Jeruk Peras Dingin,30,471000.0,0.0,Burger 1,Burger 1
M021,2024-07-21,"C7 Banana Coffee, V60, Ice Chocolate, Hot Matcha, Homemade Donut Lotus, Kombucha, Hot Chocolate, Sambosa, Mini Italian Pizza",212000.0,20000.0,1,C7HomeCoffee,jakarta,Jajanan/Kopi/Minuman,Signature Coffee,Kopi Susu Pisang,9,192000.0,0.09433962264150944,C7 Banana Coffee,C7 Banana Coffee
M021,2024-07-28,"Hot Cappuccino, Ice Latte, Lychee Tea, Ice Red Velvet, Hot Red Velvet, French Fries n Sausage, Espresso, Hot Americano, Ice Cappuccino, Kopi Susu C7, Japanese Ice, Homemade Donut Gula, Cannon Rock, Homemade Donut Coklat, Croffle Kecil, Nasi Goreng Rumahan, Nasi Goreng C7, Mie Godok, Agilio Olio Tuna, Ice Americano, Hot Latte, Ice Moccacino, Lemonade Green Tea, Yellow Macchiatea, Pinky Punch, Tropical Blue, Crumbs Milk, Hot Moccacino, Black Magic, Red Glory, Ice Matcha, Rengganis Milk Tea, Iced Black Tea, Mojito Mint, Banana Delight, Croffle Besar, Pao, Rujak Cireng",847000.0,20000.0,1,C7HomeCoffee,jakarta,Jajanan/Kopi/Minuman,Espresso Base,Kopi + Susu,38,827000.0,0.023612750885478158,Hot Cappuccino,Hot Cappuccino
M022,2024-07-21,"LONG BLACK ICE (HOT CUP SOLD OUT), OTSS SIGNATURE / KOPI SUSU, 1 LITER OTSS SIGNATURE (KOPI SUSU), Ice Lychee Tea, CREAMY MUSHROOM PATTY RICE, CHOCO MEET VANILLA, Hibiscus Mango, OMELETTE",451000.0,0.0,0,Cafe OTSS,jakarta,Cepat saji/Kopi/Aneka nasi,COFFEE,Kopi Susu,8,451000.0,0.0,LONG BLACK ICE (HOT CUP SOLD OUT),LONG BLACK ICE (HOT CUP SOLD OUT)
M022,2024-07-28,"CAPPUCCINO ICE (HOT CUP SOLD OUT), RANGEPRESSO, Somethin Green, CRISPY CHICKEN HONEY MUSTARD, CREAMY SMOKEY TOAST, Yakult Tea, Thai Tea, OTSS BURGER, MAKE YOUR OWN BURGER (ADD-ON CUSTOM), BERRY MISS YOU, CHOCOLATE, CHICKEN KATSU DON, SISTAGOR, COLD DRIP BY BOTTLE 250ML, POTATO WEDGES, ONION RING, BANANA FRITTERS / PISANG GORENG, CAFE LATTE ICE (HOT CUP SOLD OUT), ESPRESSO, FLAT WHITE ICE (HOT CUP SOLD OUT), OTSS BIG BREAKFAST, SMOKED BRISKET SAMBAL MATAH, ROASTED BEEF OTSS SAUCE, SPICY GARLIC CHICKEN, ANIMAL FRIES, FRENCH BAGUETTE WITH BRISKET, STRAWBERRY KISS, PICCOLO LATTE, Mineral Water, SPICY SMOKED TONGUE, OTSS SPICY AGLIO OLIO, CHICKEN BURGER, CHICKEN POPCORN",1704000.0,0.0,0,Cafe OTSS,jakarta,Cepat saji/Kopi/Aneka nasi,COFFEE,"Double Espresso, Fresh Milk",33,1704000.0,0.0,CAPPUCCINO ICE (HOT CUP SOLD OUT),CAPPUCCINO ICE (HOT CUP SOLD OUT)
M023,2024-07-21,"Bf Bulat Ukir Hello Kitty Uk20cm, Black forest Bulat Coklat Siram Sampin Uk20cm, Bf Kotak Coklat Tempel Uk15cm, Bf Bulat Mini Warna Kuning, Black Foresst Kotak Mini, Garpu Kue Tart Isi 20, Bf Bulat Coklat Siram Uk20cm, Bf Bulat Coklat Siram Samping Uk15cm, Lapis Surabaya Bulat Mesis Uk15cm, Bf Love Coklat Siram Cery3 Uk15cm, Bf Bulat Pink Coklat Tempel Uk5cm, Lilin Angka 3",993500.0,0.0,0,Cake Pandeglang Cake,jakarta,Roti,Kue Ultah Uk20cm,Mohon D Tulis Untuk Ucapan Nya.,12,993500.0,0.0,Bf Bulat Ukir Hello Kitty Uk20cm,Bf Bulat Ukir Hello Kitty Uk20cm
M023,2024-07-28,"BF Love Cok Tempel Uk 20cm, BF Bulat Ukir Tayo Uk15cm, Bf Love Cok Tempel Uk15cm, Lilin Angka 2, Bulat Toper HBD, Toper HBD Merah, BF Bulat Ukir Tayo Uk20cm, Bf Bulat Coklat Roll Uk20cm, Lapis Surabaya Uk22cm, Lapis Legit, Pisau Kue Satuan, Lilin Angka 1, Lilin Angka 6, Lapis Surabaya Kotak Mesis Uk20cm, Bf Bulat Ukir Hello Kitty Uk15 Cm, Bf Kotak Cok Siram uk15cm, Lilin ppk, Lilin Angka 7, Lilin Angka 9, BF Kotak Boneka Doraemon Uk20cm, Bf Love Biru Coklat Tempel Uk15cm, Bolu Pisang, Lilin Angka 8, BF Bulat Ukir Doraemon Uk20cm, Bf Kotak Cok Siram Samping Uk20cm, Bf Kotak Coklat Siram Uk20cm, Bf Ukir Doraemon Uk15cm, Bf Kotak Garis blueberry Uk15cm, Bf Bulat Coklat Tempel Uk15cm, Bf Bulat Coklat Siram Cery1 Uk15cm, Bf Love Coklat Siram Cery1 Uk15cm, Lapis Surabaya Kotak Mesis Uk15cm, Bf Bulat Mini Warna Biru, Bf Bulat Moca Serut Coklat Uk15cm, Lilin Magic, Lilin Angka 5, Bf Kotak Cok Tempel Uk 20cm, Bf Love Coklat Siram Uk20cm, Bf Bulat Ukir Spongbop Uk20cm, BF Kotak Cok Siram Samping Uk15cm, Bf Bulat Coklat Siram Cery3 Uk15cm, Bf Bulat Biru Coklat Tempel Uk15cm, Lapis Talas Pandan, Lapis Talas Original, Piring Kue Tart Isi 10, Lilin Angka 0, Lilin Angka 4",3441900.0,0.0,0,Cake Pandeglang Cake,jakarta,Roti,Kue Ultah Uk20cm,Mohon ditulis untuk ucapan nya,47,3441900.0,0.0,BF Love Cok Tempel Uk 20cm,BF Love Cok Tempel Uk 20cm
M024,2024-07-21,"Caramel Frappe, Ice Matcha Latte, Vanilla Latte (Ice), Americano (Ice), Genmaicha Frappe, Hazelnut Latte, Double Chocolate Mile Crepes, Mix Fruits Bar Cake, Yatsugatake ( Coffe Milk Ice Bar ), Yatsugatake Contracted Farmer Freshly Milked Bar, Chateraise Premium Kyoto Uji Matcha, Double Fantasy, Mochi Cream Cafe au lait, Longevity Ring M, Vanilla Caramel Cookie, Mont Blanc, Financier Box Set (4Pcs), Kasutera 2pc, Ice Matcha, Matcha Latte, Caramel Latte (Ice), Houjicha Hot, Hot Houjjicha Latte, Genmaicha Ice, Uji Matcha Mile Crepes, Fresh Cream Cake Chocolate, Special Strawberry Cake Whole 18cm, Assorted Fruit Cake Whole, Belgium Chocolate Serve Ice Cream, Cookie Crunch Bar Vanilla, Double Fantasy Chocolate, Mochi Cream Cake Chocolate, Longevity Ring S, Chocolate Oats Cookie, Dorayaki Hokkaido Butter, Strawberry Cube Cake, Fruits Cube Cake, KASUTERA Matcha  Japanese Sponge Cake, Financier Box 5pcs, Kasutera 15 pieces, Kasutera 18 pieces",5427250.0,101250.0,3,"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Minuman,,41,5326000.0,0.018655857017826707,Caramel Frappe,Caramel Frappe
M024,2024-07-28,"Hazelnut Latte (Ice), Legendary Fresh Cream Cake, Fluffy Souffle Cheese Cake, Special Grape Cake Whole 18cm, Legendary Chocolate Cream Whole Cake 18cm, Special Strawberry Chocolate Cake Whole 18cm, Strawberry Bar Cake, Chateraise Premium Madagascar Vanilla, Crispy Chocolate Vanila Serve Ice Cream, Fluffy Cream Roll, Azuki Bean and Cream Pancake, Longevity Ring, Orange Jelly, Apple Jelly, Mixberry Rare Cheese Cake, Mango Chocolate Cake, Grape Chocolate Cake, Mango Cube Cake, Gift Cube Longevity Ring Box Set (4pcs), Financier 3pcs, Matcha, Vanilla Latte, Americano, Latte (Cap), Mochacino Ice, Mochacino Hot, Houjicha Frappe, Hot Genmaicha Latte, Pour Over, Genmaicha Hot, Fluffy Mont Blanc, Special Strawberry Bar Cake, Nama Chocolate and Truffle Bar Cake, Special Mango Cake Whole 18cm, Custard Éclair, Double Fantasy Set, Fluffy Cream Roll Uji Matcha, Baked Cheese Cake, Kyoho Grape Jelly, Raisin Sand, Kasutera Whole, Mango Cake, Cheese Tart, Longevity Ring 3 pcs, Vanilla Frappe, Caramel Latte, Mixberry Rare Cheese, Mixberry Tart, Mango Whole Cake 12cm, Chocolate Mint Ice Bar, Kyoto Uji Matcha Serve Ice Cream, Purete Tochiotome Strawberry, Chocolate Bar Ice Cream, Taiyaki Ice Cream Vanilla, Fluffy Clouds Chiffon, Madeleine, Roll Brulee, Fruits Cake, KASUTERA Japanese Sponge Cake, Kasutera 9 pieces, Matcha Frappe Latte, Latte (Ice), Ice Houjicha Latte, Crispy Chocolate Cake, Strawberry Short, Mango Tart, Special Strawberry Princes Whole Cake (12 cm), Special Fruits Cake Whole 18cm, Red Bean Ice Bar, Taiyaki Ice Cream Uji Matcha, Double Fantasy Matcha, Mochi Cream Matcha, Mochi Cream Strawberry, White Peach Jelly, Mango Jelly, Houraku Cheddar & Edam, Dacquoise Coffe, Granola Oats Cookie, Blueberry Cake, Madeleine Box Set (4 Pcs), Madeleine 3pcs, Kasutera Box 6pc, Latte, Houjicha Ice, Picolo Latte, Hazelnut Frappe, Blueberry Rare Cheese, White Zebra, Strawberry Tart, Blueberry Tart, Crispy Chocolate Whole Cake 17㎝, Special Fruits Chocolate Cake Whole 18cm, Burnt Caramel Cream Whole Cake 15cm, Fruits White Zebra Whole Cake 17cm (Mille Crepe B), Gateau Chocolate Bar Cake, Chocolate Bucky Vanilla Ice Cream, Purete Madagascar Vanilla, Ice Macaron Berry, Double Cream Puff Sweet and Milk Chocolate, Fruits Chocolate Cake, Baked Cheese Tart Box Set (4Pcs), Baked Chese Tart 3 pcs, Madeleine Box 5pcs, Ice Chocolate, Hot Chocolate, Espresso, Frappe Chocolate, Ice Genmaicha Latte, Richness Baked Cheese Cake, Steamed Bun of Milk Ice Cream, Hokkaido Butter Serve Ice Cream, Straberry Milk Cake, Mochi Cream Mont Blanc, Strawberry Jelly, Grapefruit Jelly, Financier, Kasutera Matcha Whole, Fruit Roll, Grape Cake, Strawberry Cake, Cheese Tart 6 Pieces",13836000.0,118750.0,4,"Chateraise, Senayan City",jakarta,Jajanan/Kopi,Minuman,,121,13717250.0,0.008582682856316855,Hazelnut Latte (Ice),Hazelnut Latte (Ice)
M025,2024-07-21,"Manggo Juice, Bufallo Chicken Wings, Mojito Peach, Prawn Spicy Olio, Iga Asam Pedas, Gyodon, Chicken Teriyaki, Mojito Virgin",396650.0,0.0,0,CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,FRESH JUICE,Jus Mangga,8,396650.0,0.0,Manggo Juice,Manggo Juice
M025,2024-07-28,"Chiken Cream Soup, Green Juice, Singkong Goreng Sentul, Rujak Cireng, Tahu Lada Garam, IGA BAKAR, Mojito Lechy, Avocado Juice, Potato Wedges, Calamary Frity, Vietnams Fresh Spring Roll, Cheese Fries, Club Sandwich, Fisherman Platter, Caffe Latte, Cappuccinos, Orange Juice, Stawberry Juice, Nasi Goreng Kampung, Nasi Putih, Babys Crab, Tom Yam Soup, Ayam Betutu, Fish N Chip, Godoh Biu, Nasi Goreng Honje, Rujak Buah, Caramel Late, Mojito Strawberry, Spaghetti Garden Alfredo",1405300.0,0.0,0,CIATER BEACH,jakarta,Barat/Seafood/Aneka nasi,SOUP,Sup Ayam Dengan Kaldu Dan Susu Yang Creamy Ala Ciater Beach,30,1405300.0,0.0,Chiken Cream Soup,Chiken Cream Soup
M026,2024-07-21,"Cimory Yogurt Drink Mini 125ML Strawberry, Cimory Yogurt Drink Low Fat Original, Susu Cimory Uht Fresh Milk Hazelnut 250 ML, Cimory Yogurt Drink Mix Berry, Cimory Yogurt Drink Low Fat Blueberry, Cimory Yogurt Drink Low Fat Aloe Vera, Susu Cimory Uht Fresh Milk Almond 250 ML, Cimory Squeeze Original, Cimory Yogurt Drink Red Grape, Cimory Yogurt Drink Mini 125ML Blueberry, Cimory Squeeze Aloe Vera, Susu Cimory Uht Fresh Milk Seasalt 250 ML, Susu Cimory Uht Fresh Milk Strawberry 250 ML, Susu Cimory Fresh Milk 950 ML Strawberry, Susu Cimory Fresh Milk 950 ML Full Cream, Susu Cimory Fresh Milk 950 ML Matcha, Cimory Squeeze Strawberry, Cimory Squeeze Honey, Susu Cimory Uht Fresh Milk Chocomalt 250 ML, Susu Cimory Uht Fresh Milk Strawberry 250 ML, Susu Cimory Uht Fresh Milk Blueberry 250 ML, Susu Cimory Uht Fresh Milk Banana 250 ML, Susu Cimory Fresh Milk 950 ML Chocolate, Susu Cimory Fresh Milk 950 ML Strawberry, Susu Cimory Fresh Milk 950 ML Cofee Late",325500.0,0.0,0,"Cimory Condet, Balekambang",jakarta,Minuman/Jajanan/Sweets,yogurt,Cimory Yogurt Drink Mini 125ML Rasa Strawberry Isi 5 Botol,25,325500.0,0.0,Susu Cimory Uht Fresh Milk Strawberry 250 ML,Cimory Yogurt Drink Mini 125ML Strawberry
